rating,,uniqueID,drugName,condition,review,rating,date,usefulCount
3,102447,102458,Aripiprazole,Depression,"""I just started taking Abilify for my second go around.  It&#039;s been about a week and reading these posts is making me recollect all of the effects the medication had on me last year.  On top of things going maniacal with my best friend and husband I had to deal with weight gain, twitching and a terrible shallow attitude burst out (hence the maniacal matrimony).   

But I felt so much more focused, happy&#039;ish (laughing more but the not reaching my eyes type) and more energy, less lethargy.  After being so sluggish and down and gray and tired for years this was a temporary battle of conscience in deciding whether or not to continue taking the medication. 
I gained about 50 lbs within 2 months on 4mg day. I twitched all through the night for mos.""",3,1-Sep-16,19
3,153499,165807,Levonorgestrel,Birth Control,"""I had Liletta inserted earlier this month. It was the worse pain ever. I had Mirena prior to this and my nurse practitioner reminded me of that procedure. There is no way I had this type of pain with Mirena. I am sure that if I did I would not have agreed to this. There were problems with the insertion and I was told thankfully this device was reloadable. I had cramping days later as expected but weeks later I am still having cramping. I am certain that I will opt to have this removed because it is very painful.""",3,29-Mar-17,4
3,48852,104224,Ethinyl estradiol / levonorgestrel,Birth Control,"""I&#039;ve been taking Levora for about 6 months. It does it&#039;s job- Prevents pregnancy. But I have gained weight, become depressed, and I have a LOT of acne, when I used to have a clear face. On the plus side though, my periods are light, and on time, every month. I also don&#039;t experience cramps, when I used to have throughout my entire period. """,3,13-Feb-13,5
3,147600,27675,Colazal,Ulcerative Colitis,"""Didn&#039;t help much at all with my symptoms.""",3,23-Feb-14,6
3,58747,32174,Wellbutrin XL,Anxiety,"""This medicine gives me highs and lows. Doesn&#039;t work well with anxiety, helped depression but if you are anxious this medicine may not work well for you.""",3,23-Aug-11,52
4,13211,87793,Naproxen,Tendonitis,"""Aleve helped with pain.
Took 1 pilll after dinner but had bad side effects.
Stomach pain really sharp, bloating, diarrhea, my intestines were making noises , runny bloody stools.
Pain was unbearable.
No more Aleve for me.""",4,29-Oct-09,27
4,94595,159974,Bactrim,Bacterial Infection,"""I was on Bactrim for 10 days because of a Bartholin Cyst that tested positive for MRSA. On the 7th day I started experiencing back pain, intermittent low grade fevers, chills, complete fatigue and eyeball pain.  An I.D. doctor wanted me to take it for another 7 days as a precaution but I had to force him to listen to my symptoms and he told me to stop taking the Bactrim. Also don&#039;t know if it matters that I&#039;m not of &#039;normal&#039; weight for most woman at 5&#039;5 I&#039;m 109lbs - the symptoms I experienced were also listed as possible &quot;overdose&quot;....stopped Bactrim today - feel terrible.""",4,12-Dec-09,30
4,25244,111658,Cipro,Urinary Tract Infection,"""I have taken Cipro before for my urinary tract infection. It worked then but not this time around. I now have hives and am very itchy with headaches.""",4,2-Oct-11,30
4,91580,166709,Levonorgestrel,Birth Control,"""I FINALLY GOT IT TAKEN OUT AND I FEEL LIKE A WHOLE NEW PERSON!! I had no pain getting it out and I cried from relief from how much better I immediately felt. Back on the pill but I would NEVER recommend this to ANYONE!!! I don&#039;t care about the effectiveness, the side effects were NASTY AND ABSOLUTELY MISERABLE. So bummed I wasted a year on this crap!""",4,10-Aug-16,9
4,41513,209146,Skelaxin,ibromyalgia,"""Helped sleep but caused restless legs syndrome.""",4,31-Aug-13,29
4,63146,127139,Metoclopramide,Migraine,"""I was diagnosed with a migraine. Given  Reglan pill and ibuprofen. Didn&#039;t really take my headache away until after I got home and time passed I was able to take my Excedrin Migraine. Not sure Reglan worked as well as the good old standby..so no need for me to fill the prescription he also gave me. One was enough..""",4,14-Jul-16,7
4,82300,135360,Tamiflu,Influenza,"""I felt fine the 1st day on this drug eating anything and everything that sounded good. Then the 2nd day I took it again in the morning and was fine for a few hour then boom. I went downhill finally it was time for supper I tried soup it was ok then I ate yogurt and took the medicine. Well my body didn&#039;t like that I got to spend my time emptying my stomach after that. Now onto the 3rd day I&#039;m really not sure if I want to take it 2 times a day.""",4,25-Dec-16,8
4,32381,146660,Tamsulosin,Benign Prostatic Hyperplasia,"""Flow has improved, but I have the equivalent of a permanent head cold.  After two months, I have trouble breathing through my nose, and sleep fully.  It&#039;s not worth it.  I will try Avodart, and if that doesn&#039;t work, I will have surgery.""",4,18-Jun-11,52
4,93124,107113,Implanon,Birth Control,"""The first few months I was thrilled with the Implanon. I noticed no side effects and I had no period. I did notice a small decrease in sex drive but that was it. About a month ago, I started noticing my hair fall out. It has gotten to very thin on top and it comes out when I&#039;m brushing it, touching it, etc. I think I will be getting it taken out because of the hair loss, my doctor told me there is no way to know when it will stop and I can&#039;t afford to lose more hair.""",4,15-Aug-12,1
4,112563,125063,Dulcolax,Constipation,"""I&#039;m between weather this is soo bad or it&#039;s ok. I took two pills last night and my goodness I could not sleep the whole night I had very very bad pains in my stomach like very bad cramps:( I will never take this again because of the pain I felt was crazy bad I felt like I needed to be taken to the ER! But it did work in the morning at 6am but I&#039;m still feeling cramps so I would not take it again""",4,10-May-17,5
4,110330,13367,Amphetamine / dextroamphetamine,atigue,"""I can&#039;t really say they did or did not work because I didn&#039;t feel extra crappy but I didn&#039;t feel the greatest either""",4,18-Aug-16,4
4,1904,187912,Etonogestrel,Birth Control,"""So I have had Nexplanon for 2 years 3 months. I had it inserted 3 months after my son was born and I was breastfeeding so hadn&rsquo;t had a period since having him. The no periods continued up until a week ago when I got a normal type period. At this point I would say that I am still breastfeeding although it&rsquo;s just one small feed a night. I am now on day 9 since this period stated and I am still randomly spotting fresh blood... my theory is that the breastfeeding has been suppressing my period and now that has almost stopped they have returned.. although by the looks of things between that and the Nexplanon they are all over the place.""",4,17-Nov-17,1
4,114778,72476,Tramadol,Pain,"""i see alot of people had good results with tramadol but with me,im not so sure. i was Rx&#039;d them last year for BT pain to go with my methadone. it hardly works at all. im Rx&#039;d 1 tab p.r.n. as needed and get about as much relieif as i would from an OTC PAIN MED.tHIS MAY JUST BE ME but im not sure....i will continue trying and post back with more results!""",4,10-Oct-11,4
4,102630,48532,Ethinyl estradiol / levonorgestrel,Abnormal Uterine Bleeding,"""I just started this birth control to help my heavy flow and period cramps and when I began my pack, I was happy with the results because I had less acne and I never felt achy or crampy. As soon as I started the sugar pills, I got my period and my cramps continued to be as bad as they were before. Although my flow wasn&#039;t as heavy, my cramps were bad enough that I had to miss school and my extracurricular activities.""",4,12-Sep-17,0
4,43439,167,Medroxyprogesterone,Birth Control,"""Iv been on depo for 3 years , and I can say its better than other birth controls you deffanitly won&#039;t get pregnant its probly hard to conceive even after you stop getting it. I have gained about 35 lbs mostly always hungry. I get acne on an off an have mood swings . I&#039;m thinking about getting off of it cus I heard it decreases bone mass an putting that in your body for long time can&#039;t be healthy""",4,13-Sep-15,3
4,82736,83025,Paxil,Anxiety,"""Numbs your emotions. Which is fine if you like your positive emotions numb too. Not a serious solution to mental problems, just a way to cover them up. Dont listen to the doctor who tells you to halve your pill every week, you need to taper your dose by 10% and only drop again after about 6 weeks. Please don&#039;t listen to opinions of people who have been on this for only a couple of weeks!""",4,8-Jul-14,69
