Unnamed: 0,Sentence #,Word,POS,Tag
5061,228.0,--,IN,O
5062,228.0,one,CD,O
5063,228.0,of,IN,O
5064,228.0,China,NNP,B-gpe
5065,228.0,'s,POS,O
5066,228.0,national,JJ,O
5067,228.0,symbols,NNS,O
5068,228.0,.,.,O
5069,229.0,Sam,NNP,B-per
5070,229.0,Beattie,NNP,I-per
5071,229.0,reports,VBZ,O
5072,229.0,from,IN,O
5073,229.0,Jing,NNP,B-nat
5074,229.0,Jing,NNP,I-nat
5075,229.0,'s,POS,O
5076,229.0,home,NN,O
5077,229.0,in,IN,O
5078,229.0,Sichuan,NNP,B-geo
5079,229.0,province,NN,O
5080,229.0,.,.,O
5081,230.0,British,JJ,B-gpe
5082,230.0,defense,NN,O
5083,230.0,officials,NNS,O
5084,230.0,say,VBP,O
5085,230.0,14,CD,O
5086,230.0,British,JJ,B-gpe
5087,230.0,military,JJ,O
5088,230.0,personnel,NNS,O
5089,230.0,have,VBP,O
5090,230.0,been,VBN,O
5091,230.0,killed,VBN,O
5092,230.0,in,IN,O
5093,230.0,a,DT,O
5094,230.0,crash,NN,O
5095,230.0,of,IN,O
5096,230.0,a,DT,O
5097,230.0,NATO,NNP,B-org
5098,230.0,aircraft,NN,O
5099,230.0,in,IN,O
5100,230.0,southern,JJ,O
5101,230.0,Afghanistan,NNP,B-geo
5102,230.0,.,.,O
5103,231.0,A,DT,O
5104,231.0,NATO,NNP,B-org
5105,231.0,spokesman,NN,O
5106,231.0,says,VBZ,O
5107,231.0,the,DT,O
5108,231.0,aircraft,NN,O
5109,231.0,went,VBD,O
5110,231.0,off,IN,O
5111,231.0,the,DT,O
5112,231.0,radar,NN,O
5113,231.0,and,CC,O
5114,231.0,crashed,VBD,O
5115,231.0,in,IN,O
5116,231.0,an,DT,O
5117,231.0,open,JJ,O
5118,231.0,area,NN,O
5119,231.0,near,IN,O
5120,231.0,Kandahar,NNP,B-geo
5121,231.0,Saturday,NNP,B-tim
5122,231.0,.,.,O
5123,232.0,Officials,NNS,O
5124,232.0,say,VBP,O
5125,232.0,the,DT,O
5126,232.0,aircraft,NN,O
5127,232.0,was,VBD,O
5128,232.0,supporting,VBG,O
5129,232.0,a,DT,O
5130,232.0,NATO,NNP,B-org
5131,232.0,mission,NN,O
5132,232.0,in,IN,O
5133,232.0,the,DT,O
5134,232.0,country,NN,O
5135,232.0,'s,POS,O
5136,232.0,south,NN,O
5137,232.0,",",",",O
5138,232.0,but,CC,O
5139,232.0,there,EX,O
5140,232.0,is,VBZ,O
5141,232.0,no,DT,O
5142,232.0,indication,NN,O
5143,232.0,of,IN,O
5144,232.0,enemy,NN,O
5145,232.0,action,NN,O
5146,232.0,causing,VBG,O
5147,232.0,the,DT,O
5148,232.0,crash,NN,O
5149,232.0,.,.,O
5150,233.0,The,DT,O
5151,233.0,crash,NN,O
5152,233.0,comes,VBZ,O
5153,233.0,as,IN,O
5154,233.0,NATO,NNP,B-org
5155,233.0,forces,NNS,O
5156,233.0,launched,VBD,O
5157,233.0,an,DT,O
5158,233.0,offensive,NN,O
5159,233.0,to,TO,O
5160,233.0,drive,VB,O
5161,233.0,Taleban,NNP,B-org
5162,233.0,remnants,NNS,O
5163,233.0,out,IN,O
5164,233.0,of,IN,O
5165,233.0,Kandahar,NNP,B-geo
5166,233.0,.,.,O
5167,234.0,Officials,NNS,O
5168,234.0,say,VBP,O
5169,234.0,"""",``,O
5170,234.0,Operation,NNP,B-eve
5171,234.0,Medusa,NNP,I-eve
5172,234.0,"""",``,O
5173,234.0,is,VBZ,O
5174,234.0,aimed,VBN,O
5175,234.0,at,IN,O
5176,234.0,removing,VBG,O
5177,234.0,the,DT,O
5178,234.0,Taleban,NNP,B-org
5179,234.0,threat,NN,O
5180,234.0,so,RB,O
5181,234.0,that,IN,O
5182,234.0,stability,NN,O
5183,234.0,",",",",O
5184,234.0,reconstruction,NN,O
5185,234.0,and,CC,O
5186,234.0,development,NN,O
5187,234.0,can,MD,O
5188,234.0,be,VB,O
5189,234.0,achieved,VBN,O
5190,234.0,in,IN,O
5191,234.0,the,DT,O
5192,234.0,area,NN,O
5193,234.0,.,.,O
5194,235.0,Sri,NNP,B-geo
5195,235.0,Lankan,NNP,B-gpe
5196,235.0,authorities,NNS,O
5197,235.0,say,VBP,O
5198,235.0,a,DT,O
5199,235.0,prominent,JJ,O
5200,235.0,Tamil,NNP,B-org
5201,235.0,journalist,NN,O
5202,235.0,was,VBD,O
5203,235.0,found,VBN,O
5204,235.0,shot,VBN,O
5205,235.0,dead,JJ,O
5206,235.0,Friday,NNP,B-tim
5207,235.0,in,IN,O
5208,235.0,Colombo,NNP,B-geo
5209,235.0,",",",",O
5210,235.0,hours,NNS,O
5211,235.0,after,IN,O
5212,235.0,he,PRP,O
5213,235.0,was,VBD,O
5214,235.0,abducted,VBN,O
5215,235.0,by,IN,O
5216,235.0,several,JJ,O
5217,235.0,attackers,NNS,O
5218,235.0,as,IN,O
5219,235.0,he,PRP,O
5220,235.0,left,VBD,O
5221,235.0,a,DT,O
5222,235.0,restaurant,NN,O
5223,235.0,.,.,O
5224,236.0,Dharmeratnam,NNP,B-per
5225,236.0,Sivaram,NNP,I-per
5226,236.0,was,VBD,O
5227,236.0,a,DT,O
5228,236.0,board,NN,O
5229,236.0,member,NN,O
5230,236.0,of,IN,O
5231,236.0,the,DT,O
5232,236.0,pro-rebel,JJ,O
5233,236.0,TamilNet,NNP,B-org
5234,236.0,Web,NNP,B-art
5235,236.0,site,NN,O
5236,236.0,and,CC,O
5237,236.0,a,DT,O
5238,236.0,columnist,NN,O
5239,236.0,for,IN,O
5240,236.0,Sri,NNP,B-gpe
5241,236.0,Lanka,NNP,I-gpe
5242,236.0,'s,POS,O
5243,236.0,english,NNP,B-art
5244,236.0,newspaper,NN,O
5245,236.0,",",",",O
5246,236.0,the,DT,O
5247,236.0,Daily,NNP,B-art
5248,236.0,Mirror,NNP,I-art
5249,236.0,.,.,O
5250,237.0,Mr.,NNP,B-per
5251,237.0,Sivaram,NNP,I-per
5252,237.0,'s,POS,O
5253,237.0,Web,NNP,B-art
5254,237.0,site,NN,O
5255,237.0,became,VBD,O
5256,237.0,popular,JJ,O
5257,237.0,for,IN,O
5258,237.0,ongoing,JJ,O
5259,237.0,reports,NNS,O
5260,237.0,on,IN,O
5261,237.0,the,DT,O
5262,237.0,Sri,NNP,B-org
5263,237.0,Lankan,NNP,B-geo
5264,237.0,civil,JJ,O
5265,237.0,war,NN,O
5266,237.0,and,CC,O
5267,237.0,was,VBD,O
5268,237.0,a,DT,O
5269,237.0,prominent,JJ,O
5270,237.0,supporter,NN,O
5271,237.0,of,IN,O
5272,237.0,the,DT,O
5273,237.0,Tamil,NNP,B-org
5274,237.0,Tiger,NNP,I-org
5275,237.0,rebel,NN,O
5276,237.0,movement,NN,O
5277,237.0,.,.,O
5278,238.0,Mr.,NNP,B-per
5279,238.0,Sivaram,NNP,I-per
5280,238.0,",",",",O
5281,238.0,who,WP,O
5282,238.0,was,VBD,O
5283,238.0,also,RB,O
5284,238.0,brutally,RB,O
5285,238.0,attacked,VBN,O
5286,238.0,in,IN,O
5287,238.0,2001,CD,B-tim
5288,238.0,",",",",O
5289,238.0,was,VBD,O
5290,238.0,found,VBN,O
5291,238.0,near,IN,O
5292,238.0,a,DT,O
5293,238.0,lake,NN,O
5294,238.0,gagged,VBN,O
5295,238.0,with,IN,O
5296,238.0,gunshot,NN,O
5297,238.0,wounds,NNS,O
5298,238.0,to,TO,O
5299,238.0,the,DT,O
5300,238.0,head,NN,O
5301,238.0,.,.,O
5302,239.0,No,DT,O
5303,239.0,one,NN,O
5304,239.0,claimed,VBD,O
5305,239.0,responsibility,NN,O
5306,239.0,for,IN,O
5307,239.0,the,DT,O
5308,239.0,killing,NN,O
5309,239.0,.,.,O
5310,240.0,Japan,NNP,B-gpe
5311,240.0,and,CC,O
5312,240.0,North,NNP,B-gpe
5313,240.0,Korea,NNP,I-gpe
5314,240.0,say,VBP,O
5315,240.0,they,PRP,O
5316,240.0,are,VBP,O
5317,240.0,considering,VBG,O
5318,240.0,a,DT,O
5319,240.0,resumption,NN,O
5320,240.0,of,IN,O
5321,240.0,bilateral,JJ,O
5322,240.0,talks,NNS,O
5323,240.0,as,IN,O
5324,240.0,part,NN,O
5325,240.0,of,IN,O
5326,240.0,efforts,NNS,O
5327,240.0,to,TO,O
5328,240.0,normalize,VB,O
5329,240.0,relations,NNS,O
5330,240.0,.,.,O
5331,241.0,Japanese,JJ,B-gpe
5332,241.0,media,NNS,O
5333,241.0,reported,VBD,O
5334,241.0,Monday,NNP,B-tim
5335,241.0,that,IN,O
5336,241.0,the,DT,O
5337,241.0,two,CD,O
5338,241.0,countries,NNS,O
5339,241.0,hope,VBP,O
5340,241.0,to,TO,O
5341,241.0,arrange,VB,O
5342,241.0,to,TO,O
5343,241.0,hold,VB,O
5344,241.0,the,DT,O
5345,241.0,talks,NNS,O
5346,241.0,in,IN,O
5347,241.0,Beijing,NNP,B-geo
5348,241.0,in,IN,O
5349,241.0,early,JJ,O
5350,241.0,November,NNP,B-tim
5351,241.0,.,.,O
5352,242.0,The,DT,O
5353,242.0,talks,NNS,O
5354,242.0,could,MD,O
5355,242.0,come,VB,O
5356,242.0,before,IN,O
5357,242.0,six-party,JJ,O
5358,242.0,talks,NNS,O
5359,242.0,on,IN,O
5360,242.0,North,NNP,B-gpe
5361,242.0,Korea,NNP,I-gpe
5362,242.0,'s,POS,O
5363,242.0,nuclear,JJ,O
5364,242.0,ambitions,NNS,O
5365,242.0,resume,VBP,O
5366,242.0,.,.,O
5367,243.0,Japan,NNP,B-gpe
5368,243.0,and,CC,O
5369,243.0,North,NNP,B-gpe
5370,243.0,Korea,NNP,I-gpe
5371,243.0,have,VBP,O
5372,243.0,not,RB,O
5373,243.0,had,VBN,O
5374,243.0,formal,JJ,O
5375,243.0,bilateral,JJ,O
5376,243.0,talks,NNS,O
5377,243.0,for,IN,O
5378,243.0,about,RB,O
5379,243.0,a,DT,O
5380,243.0,year,NN,O
5381,243.0,.,.,O
5382,244.0,Tokyo,NNP,B-gpe
5383,244.0,and,CC,O
5384,244.0,Pyongyang,NNP,B-gpe
5385,244.0,are,VBP,O
5386,244.0,at,IN,O
5387,244.0,odds,NNS,O
5388,244.0,over,IN,O
5389,244.0,North,NNP,B-gpe
5390,244.0,Korea,NNP,I-gpe
5391,244.0,'s,POS,O
5392,244.0,nuclear,JJ,O
5393,244.0,weapons,NNS,O
5394,244.0,program,NN,O
5395,244.0,and,CC,O
5396,244.0,the,DT,O
5397,244.0,North,NNP,B-gpe
5398,244.0,'s,POS,O
5399,244.0,kidnapping,NN,O
5400,244.0,of,IN,O
5401,244.0,Japanese,JJ,B-gpe
5402,244.0,citizens,NNS,O
5403,244.0,in,IN,O
5404,244.0,the,DT,O
5405,244.0,1970s,NNS,B-tim
5406,244.0,and,CC,O
5407,244.0,1980s,NNS,B-tim
5408,244.0,.,.,O
5409,245.0,A,DT,O
5410,245.0,human,JJ,O
5411,245.0,rights,NNS,O
5412,245.0,group,NN,O
5413,245.0,has,VBZ,O
5414,245.0,accused,VBN,O
5415,245.0,coalition,NN,O
5416,245.0,forces,NNS,O
5417,245.0,in,IN,O
5418,245.0,Iraq,NNP,B-geo
5419,245.0,of,IN,O
5420,245.0,failing,VBG,O
5421,245.0,to,TO,O
5422,245.0,secure,VB,O
5423,245.0,evidence,NN,O
5424,245.0,considered,VBN,O
5425,245.0,vital,JJ,O
5426,245.0,to,TO,O
5427,245.0,the,DT,O
5428,245.0,upcoming,JJ,O
5429,245.0,war,NN,O
5430,245.0,crimes,NNS,O
5431,245.0,trial,NN,O
5432,245.0,of,IN,O
5433,245.0,former,JJ,O
5434,245.0,Iraqi,JJ,B-gpe
5435,245.0,leader,NN,O
5436,245.0,Saddam,NNP,B-per
5437,245.0,Hussein,NNP,I-per
5438,245.0,.,.,O
5439,246.0,Human,NNP,B-org
5440,246.0,Rights,NNP,I-org
5441,246.0,Watch,NNP,I-org
5442,246.0,",",",",O
5443,246.0,in,IN,O
5444,246.0,a,DT,O
5445,246.0,report,NN,O
5446,246.0,released,VBN,O
5447,246.0,Thursday,NNP,B-tim
5448,246.0,",",",",O
5449,246.0,said,VBD,O
5450,246.0,coalition,NN,O
5451,246.0,forces,NNS,O
5452,246.0,failed,VBD,O
5453,246.0,to,TO,O
5454,246.0,stop,VB,O
5455,246.0,people,NNS,O
5456,246.0,from,IN,O
5457,246.0,stealing,VBG,O
5458,246.0,thousands,NNS,O
5459,246.0,of,IN,O
5460,246.0,Iraqi,JJ,B-gpe
5461,246.0,government,NN,O
5462,246.0,documents,NNS,O
5463,246.0,in,IN,O
5464,246.0,the,DT,O
5465,246.0,months,NNS,O
5466,246.0,after,IN,O
5467,246.0,the,DT,O
5468,246.0,2003,CD,B-tim
5469,246.0,invasion,NN,O
5470,246.0,of,IN,O
5471,246.0,Iraq,NNP,B-geo
5472,246.0,.,.,O
5473,247.0,The,DT,O
5474,247.0,group,NN,O
5475,247.0,also,RB,O
5476,247.0,accused,VBD,O
5477,247.0,troops,NNS,O
5478,247.0,of,IN,O
5479,247.0,failing,VBG,O
5480,247.0,to,TO,O
5481,247.0,stop,VB,O
5482,247.0,people,NNS,O
5483,247.0,from,IN,O
5484,247.0,damaging,VBG,O
5485,247.0,several,JJ,O
5486,247.0,mass,NN,O
5487,247.0,graves,NNS,O
5488,247.0,in,IN,O
5489,247.0,the,DT,O
5490,247.0,war-torn,JJ,O
5491,247.0,country,NN,O
5492,247.0,.,.,O
5493,248.0,The,DT,O
5494,248.0,Associated,NNP,B-org
5495,248.0,Press,NNP,I-org
5496,248.0,quotes,VBZ,O
5497,248.0,a,DT,O
5498,248.0,U.S.,NNP,B-gpe
5499,248.0,Defense,NNP,B-org
5500,248.0,Department,NNP,I-org
5501,248.0,spokeswoman,NN,O
5502,248.0,as,IN,O
5503,248.0,saying,VBG,O
5504,248.0,it,PRP,O
5505,248.0,has,VBZ,O
5506,248.0,not,RB,O
5507,248.0,reviewed,VBN,O
5508,248.0,the,DT,O
5509,248.0,report,NN,O
5510,248.0,.,.,O
5511,249.0,Saddam,NNP,B-per
5512,249.0,Hussein,NNP,I-per
5513,249.0,was,VBD,O
5514,249.0,arraigned,VBN,O
5515,249.0,in,IN,O
5516,249.0,July,NNP,B-tim
5517,249.0,at,IN,O
5518,249.0,a,DT,O
5519,249.0,U.S.,NNP,B-gpe
5520,249.0,military,NN,O
5521,249.0,base,NN,O
5522,249.0,on,IN,O
5523,249.0,the,DT,O
5524,249.0,outskirts,NNS,O
5525,249.0,of,IN,O
5526,249.0,Baghdad,NNP,B-geo
5527,249.0,.,.,O
5528,250.0,He,PRP,O
5529,250.0,faces,VBZ,O
5530,250.0,charges,NNS,O
5531,250.0,of,IN,O
5532,250.0,war,NN,O
5533,250.0,crimes,NNS,O
5534,250.0,",",",",O
5535,250.0,genocide,NN,O
5536,250.0,and,CC,O
5537,250.0,crimes,NNS,O
5538,250.0,against,IN,O
5539,250.0,humanity,NN,O
5540,250.0,.,.,O
5541,251.0,Egypt,NNP,B-gpe
5542,251.0,'s,POS,O
5543,251.0,government,NN,O
5544,251.0,and,CC,O
5545,251.0,the,DT,O
5546,251.0,World,NNP,B-org
5547,251.0,Health,NNP,I-org
5548,251.0,Organization,NNP,I-org
5549,251.0,say,VBP,O
5550,251.0,three,CD,O
5551,251.0,Egyptian,JJ,B-gpe
5552,251.0,children,NNS,O
5553,251.0,have,VBP,O
5554,251.0,been,VBN,O
5555,251.0,hospitalized,VBN,O
5556,251.0,with,IN,O
5557,251.0,the,DT,O
5558,251.0,deadly,JJ,O
5559,251.0,form,NN,O
5560,251.0,of,IN,O
5561,251.0,avian,JJ,O
5562,251.0,flu,NN,O
5563,251.0,.,.,O
5564,252.0,The,DT,O
5565,252.0,children,NNS,O
5566,252.0,come,VBP,O
5567,252.0,from,IN,O
5568,252.0,different,JJ,O
5569,252.0,parts,NNS,O
5570,252.0,of,IN,O
5571,252.0,the,DT,O
5572,252.0,country,NN,O
5573,252.0,.,.,O
5574,253.0,WHO,NNP,B-org
5575,253.0,says,VBZ,O
5576,253.0,they,PRP,O
5577,253.0,are,VBP,O
5578,253.0,receiving,VBG,O
5579,253.0,treatment,NN,O
5580,253.0,and,CC,O
5581,253.0,are,VBP,O
5582,253.0,in,IN,O
5583,253.0,stable,JJ,O
5584,253.0,condition,NN,O
5585,253.0,.,.,O
5586,254.0,The,DT,O
5587,254.0,organization,NN,O
5588,254.0,says,VBZ,O
5589,254.0,the,DT,O
5590,254.0,children,NNS,O
5591,254.0,had,VBD,O
5592,254.0,a,DT,O
5593,254.0,history,NN,O
5594,254.0,of,IN,O
5595,254.0,contact,NN,O
5596,254.0,with,IN,O
5597,254.0,dead,JJ,O
5598,254.0,birds,NNS,O
5599,254.0,.,.,O
5600,255.0,Thirty,CD,O
5601,255.0,two,CD,O
5602,255.0,Egyptians,NNS,B-gpe
5603,255.0,have,VBP,O
5604,255.0,contracted,VBN,O
5605,255.0,the,DT,O
5606,255.0,H5N1,NNP,B-nat
5607,255.0,form,NN,O
5608,255.0,of,IN,O
5609,255.0,avian,JJ,O
5610,255.0,flu,NN,O
5611,255.0,.,.,O
5612,256.0,Thirteen,CD,O
5613,256.0,of,IN,O
5614,256.0,them,PRP,O
5615,256.0,have,VBP,O
5616,256.0,died,VBN,O
5617,256.0,.,.,O
5618,257.0,Egypt,NNP,B-geo
5619,257.0,has,VBZ,O
5620,257.0,had,VBN,O
5621,257.0,the,DT,O
5622,257.0,largest,JJS,O
5623,257.0,number,NN,O
5624,257.0,of,IN,O
5625,257.0,human,JJ,O
5626,257.0,bird,NN,O
5627,257.0,flu,NN,O
5628,257.0,cases,NNS,O
5629,257.0,outside,IN,O
5630,257.0,of,IN,O
5631,257.0,Asia,NNP,B-geo
5632,257.0,.,.,O
5633,258.0,The,DT,O
5634,258.0,head,NN,O
5635,258.0,of,IN,O
5636,258.0,the,DT,O
5637,258.0,U.N.,NNP,B-org
5638,258.0,investigation,NN,O
5639,258.0,into,IN,O
5640,258.0,the,DT,O
5641,258.0,Iraq,NNP,B-gpe
5642,258.0,oil-for-food,NN,O
5643,258.0,program,NN,O
5644,258.0,says,VBZ,O
5645,258.0,Saddam,NNP,B-per
5646,258.0,Hussein,NNP,I-per
5647,258.0,illegally,RB,O
5648,258.0,obtained,VBD,O
5649,258.0,more,JJR,O
5650,258.0,money,NN,O
5651,258.0,from,IN,O
5652,258.0,oil,NN,O
5653,258.0,smuggling,NN,O
5654,258.0,than,IN,O
5655,258.0,from,IN,O
5656,258.0,corruption,NN,O
5657,258.0,in,IN,O
5658,258.0,the,DT,O
5659,258.0,U.N.,NNP,B-org
5660,258.0,program,NN,O
5661,258.0,.,.,O
5662,259.0,Former,JJ,O
5663,259.0,U.S.,NNP,B-gpe
5664,259.0,Federal,NNP,B-org
5665,259.0,Reserve,NNP,I-org
5666,259.0,Chairman,NNP,B-per
5667,259.0,Paul,NNP,I-per
5668,259.0,Volcker,NNP,I-per
5669,259.0,says,VBZ,O
5670,259.0,the,DT,O
5671,259.0,smuggling,NN,O
5672,259.0,began,VBD,O
5673,259.0,before,IN,O
5674,259.0,the,DT,O
5675,259.0,start,NN,O
5676,259.0,of,IN,O
5677,259.0,the,DT,O
5678,259.0,oil-for-food,NN,O
5679,259.0,program,NN,O
5680,259.0,",",",",O
5681,259.0,and,CC,O
5682,259.0,was,VBD,O
5683,259.0,known,VBN,O
5684,259.0,to,TO,O
5685,259.0,the,DT,O
5686,259.0,United,NNP,B-org
5687,259.0,Nations,NNP,I-org
5688,259.0,Security,NNP,I-org
5689,259.0,Council,NNP,I-org
5690,259.0,.,.,O
5691,260.0,In,IN,O
5692,260.0,an,DT,O
5693,260.0,interview,NN,O
5694,260.0,with,IN,O
5695,260.0,the,DT,O
5696,260.0,U.S.,NNP,B-gpe
5697,260.0,government-funded,JJ,B-org
5698,260.0,alHurra,NNP,B-art
5699,260.0,television,NN,O
5700,260.0,station,NN,O
5701,260.0,",",",",O
5702,260.0,Mr.,NNP,B-per
5703,260.0,Volcker,NNP,I-per
5704,260.0,said,VBD,O
5705,260.0,there,EX,O
5706,260.0,is,VBZ,O
5707,260.0,a,DT,O
5708,260.0,lot,NN,O
5709,260.0,of,IN,O
5710,260.0,confusion,NN,O
5711,260.0,about,IN,O
5712,260.0,how,WRB,O
5713,260.0,much,JJ,O
5714,260.0,money,NN,O
5715,260.0,Saddam,NNP,B-per
5716,260.0,obtained,VBD,O
5717,260.0,from,IN,O
5718,260.0,the,DT,O
5719,260.0,oil-for-food,NN,O
5720,260.0,program,NN,O
5721,260.0,itself,PRP,O
5722,260.0,.,.,O
5723,261.0,He,PRP,O
5724,261.0,refused,VBD,O
5725,261.0,to,TO,O
5726,261.0,provide,VB,O
5727,261.0,specific,JJ,O
5728,261.0,estimates,NNS,O
5729,261.0,",",",",O
5730,261.0,but,CC,O
5731,261.0,said,VBD,O
5732,261.0,large,JJ,O
5733,261.0,amounts,NNS,O
5734,261.0,that,WDT,O
5735,261.0,have,VBP,O
5736,261.0,been,VBN,O
5737,261.0,reported,VBN,O
5738,261.0,in,IN,O
5739,261.0,the,DT,O
5740,261.0,media,NNS,O
5741,261.0,were,VBD,O
5742,261.0,from,IN,O
5743,261.0,smuggling,VBG,O
5744,261.0,and,CC,O
5745,261.0,not,RB,O
5746,261.0,from,IN,O
5747,261.0,funds,NNS,O
5748,261.0,diverted,VBN,O
5749,261.0,from,IN,O
5750,261.0,the,DT,O
5751,261.0,program,NN,O
5752,261.0,.,.,O
5753,262.0,The,DT,O
5754,262.0,United,NNP,B-org
5755,262.0,Nations,NNPS,I-org
5756,262.0,created,VBD,O
5757,262.0,the,DT,O
5758,262.0,oil-for-food,NN,O
5759,262.0,program,NN,O
5760,262.0,after,IN,O
5761,262.0,the,DT,O
5762,262.0,first,JJ,O
5763,262.0,Gulf,NNP,B-eve
5764,262.0,War,NNP,I-eve
5765,262.0,to,TO,O
5766,262.0,allow,VB,O
5767,262.0,Iraq,NNP,B-gpe
5768,262.0,to,TO,O
5769,262.0,sell,VB,O
5770,262.0,oil,NN,O
5771,262.0,and,CC,O
5772,262.0,use,VB,O
5773,262.0,the,DT,O
5774,262.0,profits,NNS,O
5775,262.0,for,IN,O
5776,262.0,the,DT,O
5777,262.0,Iraqi,JJ,B-gpe
5778,262.0,people,NNS,O
5779,262.0,'s,POS,O
5780,262.0,humanitarian,JJ,O
5781,262.0,needs,NNS,O
5782,262.0,.,.,O
5783,263.0,Kyrgyzstan,NNP,B-gpe
5784,263.0,'s,POS,O
5785,263.0,Justice,NNP,B-org
5786,263.0,Ministry,NNP,I-org
5787,263.0,says,VBZ,O
5788,263.0,four,CD,O
5789,263.0,people,NNS,O
5790,263.0,",",",",O
5791,263.0,including,VBG,O
5792,263.0,parliament,NN,O
5793,263.0,member,NN,O
5794,263.0,Tynychbek,NNP,B-per
5795,263.0,Akmatbayev,NNP,I-per
5796,263.0,",",",",O
5797,263.0,have,VBP,O
5798,263.0,been,VBN,O
5799,263.0,killed,VBN,O
5800,263.0,at,IN,O
5801,263.0,a,DT,O
5802,263.0,prison,NN,O
5803,263.0,near,IN,O
5804,263.0,Bishkek,NNP,B-geo
5805,263.0,after,IN,O
5806,263.0,inmates,NNS,O
5807,263.0,took,VBD,O
5808,263.0,them,PRP,O
5809,263.0,hostage,NN,O
5810,263.0,.,.,O
5811,264.0,Interior,NNP,B-per
5812,264.0,Minister,NNP,I-per
5813,264.0,Murat,NNP,I-per
5814,264.0,Sutalinov,NNP,I-per
5815,264.0,is,VBZ,O
5816,264.0,at,IN,O
5817,264.0,the,DT,O
5818,264.0,prison,NN,O
5819,264.0,to,TO,O
5820,264.0,head,VB,O
5821,264.0,negotiations,NNS,O
5822,264.0,with,IN,O
5823,264.0,the,DT,O
5824,264.0,inmates,NNS,O
5825,264.0,.,.,O
5826,265.0,The,DT,O
5827,265.0,ministry,NN,O
5828,265.0,gave,VBD,O
5829,265.0,no,DT,O
5830,265.0,other,JJ,O
5831,265.0,details,NNS,O
5832,265.0,.,.,O
5833,266.0,It,PRP,O
5834,266.0,is,VBZ,O
5835,266.0,not,RB,O
5836,266.0,clear,JJ,O
5837,266.0,if,IN,O
5838,266.0,the,DT,O
5839,266.0,hostage-takers,NNS,O
5840,266.0,made,VBD,O
5841,266.0,any,DT,O
5842,266.0,demands,NNS,O
5843,266.0,.,.,O
5844,267.0,Mr.,NNP,B-per
5845,267.0,Akmatbayev,NNP,I-per
5846,267.0,was,VBD,O
5847,267.0,involved,VBN,O
5848,267.0,in,IN,O
5849,267.0,negotiations,NNS,O
5850,267.0,on,IN,O
5851,267.0,Wednesday,NNP,B-tim
5852,267.0,at,IN,O
5853,267.0,another,DT,O
5854,267.0,Kyrgyz,JJ,B-gpe
5855,267.0,prison,NN,O
5856,267.0,where,WRB,O
5857,267.0,a,DT,O
5858,267.0,riot,NN,O
5859,267.0,over,IN,O
5860,267.0,poor,JJ,O
5861,267.0,living,NN,O
5862,267.0,conditions,NNS,O
5863,267.0,forced,VBD,O
5864,267.0,the,DT,O
5865,267.0,staff,NN,O
5866,267.0,to,TO,O
5867,267.0,evacuate,VB,O
5868,267.0,earlier,RBR,O
5869,267.0,this,DT,O
5870,267.0,week,NN,O
5871,267.0,.,.,O
5872,268.0,That,DT,O
5873,268.0,prison,NN,O
5874,268.0,",",",",O
5875,268.0,also,RB,O
5876,268.0,near,IN,O
5877,268.0,Bishkek,NNP,B-geo
5878,268.0,",",",",O
5879,268.0,remained,VBD,O
5880,268.0,surrounded,VBN,O
5881,268.0,by,IN,O
5882,268.0,security,NN,O
5883,268.0,forces,NNS,O
5884,268.0,on,IN,O
5885,268.0,Thursday,NNP,B-tim
5886,268.0,.,.,O
5887,269.0,A,DT,O
5888,269.0,commercial,JJ,O
5889,269.0,airplane,NN,O
5890,269.0,taking,VBG,O
5891,269.0,off,RP,O
5892,269.0,from,IN,O
5893,269.0,Western,NNP,B-geo
5894,269.0,Europe,NNP,I-geo
5895,269.0,has,VBZ,O
5896,269.0,landed,VBN,O
5897,269.0,in,IN,O
5898,269.0,Iraq,NNP,B-geo
5899,269.0,for,IN,O
5900,269.0,the,DT,O
5901,269.0,first,JJ,O
5902,269.0,time,NN,O
5903,269.0,in,IN,O
5904,269.0,nearly,RB,O
5905,269.0,20,CD,O
5906,269.0,years,NNS,O
5907,269.0,.,.,O
5908,270.0,The,DT,O
5909,270.0,plane,NN,O
5910,270.0,",",",",O
5911,270.0,operated,VBN,O
5912,270.0,by,IN,O
5913,270.0,France,NNP,B-gpe
5914,270.0,'s,POS,O
5915,270.0,Aigle,NNP,B-org
5916,270.0,Azur,NNP,I-org
5917,270.0,airline,NN,O
5918,270.0,",",",",O
5919,270.0,took,VBD,O
5920,270.0,off,RP,O
5921,270.0,from,IN,O
5922,270.0,Charles,NNP,B-art
5923,270.0,De,NNP,I-art
5924,270.0,Gaulle,NNP,I-art
5925,270.0,airport,NN,O
5926,270.0,in,IN,O
5927,270.0,Paris,NNP,B-geo
5928,270.0,late,JJ,O
5929,270.0,Saturday,NNP,B-tim
5930,270.0,and,CC,O
5931,270.0,touched,VBD,O
5932,270.0,down,RP,O
5933,270.0,at,IN,O
5934,270.0,Baghdad,NNP,B-art
5935,270.0,International,NNP,I-art
5936,270.0,Airport,NNP,I-art
5937,270.0,early,JJ,O
5938,270.0,Sunday,NNP,B-tim
5939,270.0,.,.,O
5940,271.0,Officials,NNS,O
5941,271.0,said,VBD,O
5942,271.0,this,DT,O
5943,271.0,first,JJ,O
5944,271.0,flight,NN,O
5945,271.0,was,VBD,O
5946,271.0,largely,RB,O
